Term,Ses,Subject,Catalog,Sec,Class Nbr,Career,Course Name,Topic Name,School,Dept,Instr ID,Class Start Date,Class End Date,Mtg Start,Mtg End,M,T,W,Th,Fri,S,Su,Bldng/Room,Enrl Cap,Wait Cap,Class Stat,Min,Max,Component
2228,S,MUS, 135,02,2725,UGRD,Aural Skills I,,COPA,MUSI,407,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,BH 124,20,0,Active,1.00,1.00,LEC
2228,S,MUS, 135,03,2726,UGRD,Aural Skills I,,COPA,MUSI,,8/29/22,12/17/22,,,,,,,,,,,20,0,Cancelled,1.00,1.00,LEC
2228,S,DANC, 272,01,2727,UGRD,Modern Dance,,COPA,DANC,619,8/29/22,12/17/22,12:45:00 PM,2:15:00 PM,M,,W,,,,,,22,100,Active,1.00,1.00,ACT
2228,S,MUS, 202,01,2728,UGRD,Music and Gender,,COPA,MUSI,550,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,M,,W,,,,,BH 227,21,0,Active,3.00,3.00,LEC
2228,S,MUS, 203,01,2729,UGRD,Global Popular Music,,COPA,MUSI,443,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,M,,W,,,,,BH 124,28,0,Active,3.00,3.00,LEC
2228,S,DANC, 272,02,2730,UGRD,Modern Dance,,COPA,DANC,685,8/29/22,12/17/22,9:15:00 AM,10:45:00 AM,,T,,Th,,,,PA 100,22,100,Active,1.00,1.00,ACT
2228,S,MUS, 217,01,2731,UGRD,Page to the Stage: Singers,,COPA,MUSI,173,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,BH 109,35,0,Active,2.00,2.00,LEC
2228,S,MUS, 223,01,2732,UGRD,Diction for Singers I: Eng/Ita,,COPA,MUSI,693,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,,,,OH 204,20,0,Active,1.00,1.00,LEC
2228,S,MUS, 227,01,2733,UGRD,Diction for Singers III - Fren,,COPA,MUSI,693,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,,,,OH 204,20,0,Active,1.00,1.00,LEC
2228,S,DANC, 272,03,2734,UGRD,Modern Dance,,COPA,DANC,91,8/29/22,12/17/22,12:45:00 PM,2:15:00 PM,,T,,Th,,,,CPH 103,22,100,Active,1.00,1.00,ACT
2228,S,MUS, 230,01,2735,UGRD,Intro to Composition & Songwrt,,COPA,MUSI,734,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,BH 227,10,0,Active,3.00,3.00,LEC
2228,S,MUS, 233,01,2736,UGRD,Theory III,,COPA,MUSI,240,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,F,,,OH 301,18,0,Active,2.00,2.00,LEC
2228,S,DANC, 272,04,2737,UGRD,Modern Dance,,COPA,DANC,,8/29/22,12/17/22,,,,,,,,,,,22,100,Cancelled,1.00,1.00,ACT
2228,S,MUS, 233,02,2738,UGRD,Theory III,,COPA,MUSI,240,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,F,,,OH 201,18,0,Active,2.00,2.00,LEC
2228,S,DANC, 372,01,2739,UGRD,Modern Dance,,COPA,DANC,585,8/29/22,12/17/22,12:45:00 PM,2:15:00 PM,M,,W,,,,,,22,100,Active,1.00,1.00,ACT
2228,S,MUS, 235,01,2740,UGRD,Aural Skills III,,COPA,MUSI,232,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,,T,,Th,,,,OH 301,18,0,Active,1.00,1.00,LEC
2228,S,MUS, 235,02,2741,UGRD,Aural Skills III,,COPA,MUSI,232,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,OH 301,21,0,Active,1.00,1.00,LEC
2228,S,MUS, 238,01,2742,UGRD,Improvisation: Techn & Experim,,COPA,MUSI,794,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,,T,,Th,,,,OH 103,35,0,Active,1.00,1.00,LEC
2228,S,MUS, 244,01,2743,UGRD,Principles of Music Technology,,COPA,MUSI,13,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,OH B01,10,0,Active,2.00,2.00,LEC
2228,S,DANC, 372,02,2744,UGRD,Modern Dance,,COPA,DANC,685,8/29/22,12/17/22,9:15:00 AM,10:45:00 AM,,T,,Th,,,,PA 100,22,100,Active,1.00,1.00,ACT
2228,S,MUS, 244,02,2745,UGRD,Principles of Music Technology,,COPA,MUSI,13,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,OH B01,10,0,Active,2.00,2.00,LEC
2228,S,MUS, 248,01,2746,UGRD,AV Concert Recording & Archiv,,COPA,MUSI,,8/29/22,12/17/22,,,,,,,,,,,22,0,Cancelled,3.00,3.00,LEC
2228,S,DANC, 372,03,2747,UGRD,Modern Dance,,COPA,DANC,91,8/29/22,12/17/22,12:45:00 PM,2:15:00 PM,,T,,Th,,,,CPH 103,22,100,Active,1.00,1.00,ACT
2228,S,MUS, 249,01,2748,UGRD,Film Music Composition I,,COPA,MUSI,475,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,M,,,,,,,OH B01,22,0,Active,3.00,3.00,LEC
2228,S,MKTG, 496,01,2749,UGRD,Special Topics in Marketing,Sports & Entertainment Mktg,SBE,BUSI,980,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,,T,,Th,,,,BK 101,20,100,Active,3.00,3.00,LEC
2228,S,MKTG, 496,02,2750,UGRD,Special Topics in Marketing,Sports & Entertainment Mktg,SBE,BUSI,980,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,BK 107,25,100,Active,3.00,3.00,LEC
2228,S,MKTG, 496,03,2751,UGRD,Special Topics in Marketing,Sports & Entertainment Mktg,SBE,BUSI,425,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,M,,W,,,,,BK 206,32,100,Active,3.00,3.00,LEC
2228,S,MUS, 277,01,2752,UGRD,Music Composition,,COPA,MUSI,586,8/29/22,12/17/22,5:00:00 PM,6:50:00 PM,,,W,,,,,OH 204,20,0,Active,2.00,2.00,LEC
2228,S,FIN, 207,01,2753,UGRD,Personal Finance,,SBE,BUSI,725,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,M,,,,,,,BK 214,40,100,Active,3.00,3.00,LEC
2228,S,SW, 127,01,2754,UGRD,Writing for Film and TV I,,CFMA,FILM,65,8/29/22,12/17/22,4:00:00 PM,6:45:00 PM,,,W,,,,,CSW 111,11,100,Active,3.00,3.00,LEC
2228,S,SW, 127,02,2755,UGRD,Writing for Film and TV I,,CFMA,FILM,267,8/29/22,12/17/22,7:00:00 PM,9:45:00 PM,,,,Th,,,,KN 119,11,100,Active,3.00,3.00,LEC
2228,S,SW, 127,03,2756,UGRD,Writing for Film and TV I,,CFMA,FILM,396,8/29/22,12/17/22,4:00:00 PM,6:45:00 PM,,T,,,,,,CSW 111,11,100,Active,3.00,3.00,LEC
2228,S,SW, 127,04,2757,UGRD,Writing for Film and TV I,,CFMA,FILM,7,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,M,,W,,,,,KN 117,11,100,Active,3.00,3.00,LEC
2228,S,SW, 127,05,2758,UGRD,Writing for Film and TV I,,CFMA,FILM,65,8/29/22,12/17/22,1:00:00 PM,3:45:00 PM,,,,Th,,,,KN 118,11,100,Active,3.00,3.00,LEC
2228,S,SW, 127,06,2759,UGRD,Writing for Film and TV I,,CFMA,FILM,12,8/29/22,12/17/22,7:00:00 PM,9:45:00 PM,,T,,,,,,DT 105,11,100,Active,3.00,3.00,LEC
2228,S,SW, 127,07,2760,UGRD,Writing for Film and TV I,,CFMA,FILM,988,8/29/22,12/17/22,1:00:00 PM,3:45:00 PM,,,,,F,,,KN 118,11,100,Active,3.00,3.00,LEC
2228,S,SW, 127,08,2761,UGRD,Writing for Film and TV I,,CFMA,FILM,,8/29/22,12/17/22,,,,,,,,,,,11,100,Cancelled,3.00,3.00,LEC
2228,S,SW, 127,09,2762,UGRD,Writing for Film and TV I,,CFMA,FILM,738,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,M,,W,,,,,KN 119,11,100,Active,3.00,3.00,LEC
2228,S,SW, 127,10,2763,UGRD,Writing for Film and TV I,,CFMA,FILM,485,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,M,,W,,,,,KN 119,11,100,Active,3.00,3.00,LEC
2228,S,SW, 127,11,2764,UGRD,Writing for Film and TV I,,CFMA,FILM,989,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,KN 118,11,100,Active,3.00,3.00,LEC
2228,S,SW, 127,12,2765,UGRD,Writing for Film and TV I,,CFMA,FILM,298,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,,T,,Th,,,,KN 119,11,100,Active,3.00,3.00,LEC
2228,S,SW, 127,13,2766,UGRD,Writing for Film and TV I,,CFMA,FILM,7,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,M,,W,,,,,KN 118,11,100,Active,3.00,3.00,LEC
2228,S,SW, 127,14,2767,UGRD,Writing for Film and TV I,,CFMA,FILM,989,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,,T,,Th,,,,KN 117,11,100,Active,3.00,3.00,LEC
2228,S,SW, 127,15,2768,UGRD,Writing for Film and TV I,,CFMA,FILM,659,8/29/22,12/17/22,7:00:00 PM,9:45:00 PM,,,W,,,,,DT 104,11,100,Active,3.00,3.00,LEC
2228,S,SW, 127,16,2769,UGRD,Writing for Film and TV I,,CFMA,FILM,154,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,,T,,Th,,,,KN 118,11,100,Active,3.00,3.00,LEC
2228,S,SW, 127,17,2770,UGRD,Writing for Film and TV I,,CFMA,FILM,600,8/29/22,12/17/22,7:00:00 PM,9:45:00 PM,,T,,,,,,DT 005,11,100,Active,3.00,3.00,LEC
2228,S,SW, 127,18,2771,UGRD,Writing for Film and TV I,,CFMA,FILM,154,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,,T,,Th,,,,KN 119,11,100,Active,3.00,3.00,LEC
2228,S,SW, 155,01,2772,UGRD,Short Film Analysis,,CFMA,FILM,988,8/29/22,12/17/22,4:00:00 PM,6:45:00 PM,,,,Th,,,,DMAC 123,75,100,Active,3.00,3.00,LEC
2228,S,SW, 257,01,2773,UGRD,Feature & Series Story Analys,,CFMA,FILM,485,8/29/22,12/17/22,4:00:00 PM,6:45:00 PM,,,,Th,,,,KN 106,65,100,Active,3.00,3.00,LEC
2228,S,SW, 277,01,2774,UGRD,Feature Screenwriting I,,CFMA,FILM,573,8/29/22,12/17/22,7:00:00 PM,9:45:00 PM,,T,,,,,,SH 104,12,100,Active,3.00,3.00,LEC
2228,S,SW, 277,02,2775,UGRD,Feature Screenwriting I,,CFMA,FILM,454,8/29/22,12/17/22,1:00:00 PM,3:45:00 PM,,,W,,,,,KN 119,12,100,Active,3.00,3.00,LEC
2228,S,SW, 277,03,2776,UGRD,Feature Screenwriting I,,CFMA,FILM,394,8/29/22,12/17/22,10:00:00 AM,12:45:00 PM,,,,,F,,,KN 118,12,100,Active,3.00,3.00,LEC
2228,S,SW, 277,04,2777,UGRD,Feature Screenwriting I,,CFMA,FILM,858,8/29/22,12/17/22,7:00:00 PM,9:45:00 PM,M,,,,,,,DT 102,12,100,Active,3.00,3.00,LEC
2228,S,SW, 277,05,2778,UGRD,Feature Screenwriting I,,CFMA,FILM,973,8/29/22,12/17/22,7:00:00 PM,9:45:00 PM,,,,Th,,,,KN 123,12,100,Active,3.00,3.00,LEC
2228,S,SW, 297,01,2779,UGRD,Short Script Workshop,,CFMA,FILM,988,8/29/22,12/17/22,7:00:00 PM,9:45:00 PM,M,,,,,,,KN 117,12,100,Active,3.00,3.00,LEC
2228,S,SW, 297,02,2780,UGRD,Short Script Workshop,,CFMA,FILM,485,8/29/22,12/17/22,1:00:00 PM,3:45:00 PM,,,,Th,,,,KN 117,12,100,Active,3.00,3.00,LEC
2228,S,SW, 297,03,2781,UGRD,Short Script Workshop,,CFMA,FILM,696,8/29/22,12/17/22,4:00:00 PM,6:45:00 PM,M,,,,,,,KN 123,12,100,Active,3.00,3.00,LEC
2228,S,SW, 297,04,2782,UGRD,Short Script Workshop,,CFMA,FILM,471,8/29/22,12/17/22,7:00:00 PM,9:45:00 PM,,,W,,,,,DT 201,12,100,Active,3.00,3.00,LEC
2228,S,SW, 317,01,2783,UGRD,Writing From Research,,CFMA,FILM,374,8/29/22,12/17/22,1:00:00 PM,3:45:00 PM,,,,Th,,,,KN 119,14,100,Active,3.00,3.00,LEC
2228,S,SW, 317,02,2784,UGRD,Writing From Research,,CFMA,FILM,374,8/29/22,12/17/22,7:00:00 PM,9:45:00 PM,,,,Th,,,,DT 201,14,100,Active,3.00,3.00,LEC
2228,S,SW, 330,01,2785,UGRD,Series Writing: Half- Hour,,CFMA,FILM,267,8/29/22,12/17/22,4:00:00 PM,6:45:00 PM,,,,Th,,,,KN 117,12,100,Active,3.00,3.00,LEC
2228,S,SW, 357,01,2786,UGRD,Scripted Story Analysis,,CFMA,FILM,1015,8/29/22,12/17/22,1:00:00 PM,3:45:00 PM,,,W,,,,,DMAC 123,80,100,Active,3.00,3.00,LEC
2228,S,SW, 397,01,2787,UGRD,Creating the Series,,CFMA,FILM,85,8/29/22,12/17/22,4:00:00 PM,6:45:00 PM,,,,Th,,,,KN 118,14,100,Active,3.00,3.00,LEC
2228,S,SW, 397,02,2788,UGRD,Creating the Series,,CFMA,FILM,639,8/29/22,12/17/22,1:00:00 PM,3:45:00 PM,,,,,F,,,KN 119,13,100,Active,3.00,3.00,LEC
2228,S,SW, 417A,01,2789,UGRD,Audio Drama,,CFMA,FILM,303,8/29/22,12/17/22,4:00:00 PM,6:45:00 PM,,,,Th,,,,KN 119,12,100,Active,3.00,3.00,LEC
2228,S,SW, 417,01,2790,UGRD,Writing for Evolving Platforms,,CFMA,FILM,37,8/29/22,12/17/22,7:00:00 PM,9:45:00 PM,,,,Th,,,,KN 117,16,100,Active,3.00,3.00,LEC
2228,S,SW, 471,01,2791,UGRD,Dev Process for Film and TV,,CFMA,FILM,458,8/29/22,12/17/22,1:00:00 PM,3:45:00 PM,M,,,,,,,DMAC 102,20,100,Active,3.00,3.00,LEC
2228,S,SW, 498,01,2792,UGRD,Writing Thesis,,CFMA,FILM,712,8/29/22,12/17/22,4:00:00 PM,6:45:00 PM,,,W,,,,,DT 005,11,100,Active,3.00,3.00,LEC
2228,S,SW, 498,02,2793,UGRD,Writing Thesis,,CFMA,FILM,7,8/29/22,12/17/22,1:00:00 PM,3:45:00 PM,,,,,F,,,DT 201,11,100,Active,3.00,3.00,LEC
2228,S,SW, 498,03,2794,UGRD,Writing Thesis,,CFMA,FILM,827,8/29/22,12/17/22,7:00:00 PM,9:45:00 PM,,,W,,,,,CSW 111,11,100,Active,3.00,3.00,LEC
2228,S,SW, 498,04,2795,UGRD,Writing Thesis,,CFMA,FILM,903,8/29/22,12/17/22,4:00:00 PM,6:45:00 PM,,T,,,,,,SCN C242,11,100,Active,3.00,3.00,LEC
2228,S,SW, 498,05,2796,UGRD,Writing Thesis,,CFMA,FILM,218,8/29/22,12/17/22,4:00:00 PM,6:45:00 PM,,T,,,,,,SH 106,11,100,Active,3.00,3.00,LEC
2228,S,SW, 498,06,2797,UGRD,Writing Thesis,,CFMA,FILM,903,8/29/22,12/17/22,4:00:00 PM,6:45:00 PM,M,,,,,,,DT 104,11,100,Active,3.00,3.00,LEC
2228,S,FIN, 317,01,2812,UGRD,Financial Management,,SBE,BUSI,862,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,,T,,,,,,BK 214,35,100,Active,3.00,3.00,LEC
2228,S,FIN, 317,02,2813,UGRD,Financial Management,,SBE,BUSI,977,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,BK 106,35,100,Active,3.00,3.00,LEC
2228,S,FIN, 317,03,2814,UGRD,Financial Management,,SBE,BUSI,977,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,,T,,Th,,,,BK 106,35,100,Active,3.00,3.00,LEC
2228,S,FIN, 317,04,2815,UGRD,Financial Management,,SBE,BUSI,654,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,,T,,Th,,,,BK 209,35,100,Active,3.00,3.00,LEC
2228,S,FIN, 317,05,2816,UGRD,Financial Management,,SBE,BUSI,654,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,,T,,Th,,,,BK 209,35,100,Active,3.00,3.00,LEC
2228,S,FIN, 317,06,2817,UGRD,Financial Management,,SBE,BUSI,654,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,BK 212,35,100,Active,3.00,3.00,LEC
2228,S,FIN, 317,07,2818,UGRD,Financial Management,,SBE,BUSI,654,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,M,,W,,,,,BK 212,35,100,Active,3.00,3.00,LEC
2228,S,FIN, 317,08,2819,UGRD,Financial Management,,SBE,BUSI,675,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,M,,W,,,,,BK 211,35,100,Active,3.00,3.00,LEC
2228,S,FIN, 317,09,2820,UGRD,Financial Management,,SBE,BUSI,675,8/29/22,12/17/22,5:30:00 PM,6:45:00 PM,M,,W,,,,,BK 211,35,100,Active,3.00,3.00,LEC
2228,S,PA, 101,01,2821,UGRD,Volleyball,Volleyball,GEN,PA,413,8/29/22,12/17/22,11:30:00 AM,12:20:00 PM,,T,,Th,,,,HC GYM,40,100,Active,0.50,0.50,ACT
2228,S,PA, 105,01,2822,UGRD,Ultimate Frisbee,,GEN,PA,841,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,,T,,Th,,,,HC FIELD,35,100,Active,0.50,0.50,ACT
2228,S,PA, 107,01,2823,UGRD,Aerobics,Walk/Jog,GEN,PA,854,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,,T,,Th,,,,HC FIELD,35,100,Active,0.50,0.50,ACT
2228,S,PA, 107,02,2824,UGRD,Aerobics,Cardiofitness,GEN,PA,937,8/29/22,12/17/22,8:00:00 AM,8:50:00 AM,M,,W,,,,,HC FC,20,100,Active,0.50,0.50,ACT
2228,S,PA, 107,03,2825,UGRD,Aerobics,Cardiofitness,GEN,PA,1007,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,,T,,Th,,,,HC FC,20,100,Active,0.50,0.50,ACT
2228,S,FIN, 307,01,2826,UGRD,The Financial System,,SBE,BUSI,604,8/29/22,12/17/22,8:30:00 AM,9:45:00 AM,,T,,Th,,,,BK 214,35,100,Active,3.00,3.00,LEC
2228,S,FIN, 307,02,2827,UGRD,The Financial System,,SBE,BUSI,604,8/29/22,12/17/22,10:00:00 AM,11:15:00 AM,,T,,Th,,,,BK 214,35,100,Active,3.00,3.00,LEC
2228,S,PA, 107,04,2828,UGRD,Aerobics,Advanced Conditioning,GEN,PA,199,8/29/22,12/17/22,8:00:00 AM,9:00:00 AM,,T,,Th,,,,HC FIELD,50,100,Active,0.50,0.50,ACT
2228,S,FIN, 312,01,2829,UGRD,Fin Reporting & Statement Anly,,SBE,BUSI,151,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,BK 104,28,100,Active,3.00,3.00,LEC
2228,S,ACTG, 312,01,2830,UGRD,Fin Report and Statement Analy,,SBE,BUSI,151,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,BK 104,15,100,Active,3.00,3.00,LEC
2228,S,FIN, 327,01,2831,UGRD,Intermediate Financial Mgmt,,SBE,BUSI,286,8/29/22,12/17/22,2:30:00 PM,3:45:00 PM,M,,W,,,,,BK 107,35,100,Active,3.00,3.00,LEC
2228,S,FIN, 327,02,2832,UGRD,Intermediate Financial Mgmt,,SBE,BUSI,286,8/29/22,12/17/22,4:00:00 PM,5:15:00 PM,M,,W,,,,,BK 107,35,100,Active,3.00,3.00,LEC
2228,S,PA, 108,01,2833,UGRD,Tennis,Beginning,GEN,PA,801,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,,T,,Th,,,,ATC CRTS,24,100,Active,0.50,0.50,ACT
2228,S,PA, 108,02,2834,UGRD,Tennis,Intermediate,GEN,PA,953,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,,T,,Th,,,,ATC CRTS,24,100,Cancelled,0.50,0.50,ACT
2228,S,PA, 108,03,2835,UGRD,Tennis,Advanced,GEN,PA,953,8/29/22,12/17/22,5:00:00 PM,5:50:00 PM,,T,,Th,,,,ATC CRTS,24,100,Active,0.50,0.50,ACT
2228,S,FIN, 410,01,2836,UGRD,International Financial Mgmt,,SBE,BUSI,694,8/29/22,12/17/22,11:30:00 AM,12:45:00 PM,,T,,Th,,,,BK 209,40,100,Active,3.00,3.00,LEC
2228,S,FIN, 410,02,2837,UGRD,International Financial Mgmt,,SBE,BUSI,694,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,,T,,,,,,BK 104,40,100,Active,3.00,3.00,LEC
2228,S,PA, 108,04,2838,UGRD,Tennis,Advanced,GEN,PA,953,8/29/22,12/17/22,6:00:00 PM,6:50:00 PM,,T,,Th,,,,ATC CRTS,24,100,Active,0.50,0.50,ACT
2228,S,PA, 123,01,2839,UGRD,Pickleball,,GEN,PA,953,8/29/22,12/17/22,1:00:00 PM,1:50:00 PM,,T,,Th,,,,ATC CRTS,24,100,Active,0.50,0.50,ACT
2228,S,FIN, 421,01,2840,UGRD,Investments,,SBE,BUSI,654,8/29/22,12/17/22,5:30:00 PM,6:45:00 PM,M,,W,,,,,BK 210,35,100,Active,3.00,3.00,LEC
2228,S,FIN, 421,02,2841,UGRD,Investments,,SBE,BUSI,747,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,,,W,,,,,BK 104,36,100,Active,3.00,3.00,LEC
2228,S,PA, 110,01,2842,UGRD,Self Defense for Women,,GEN,PA,294,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,,,,HC GYMN,30,100,Active,0.50,0.50,ACT
2228,S,PA, 110,01,2842,UGRD,Self Defense for Women,,GEN,PA,687,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,,,,HC GYMN,30,100,Active,0.50,0.50,ACT
2228,S,FIN, 431,01,2843,UGRD,Portfolio Management & Analysi,,SBE,BUSI,747,8/29/22,12/17/22,7:00:00 PM,9:50:00 PM,,,,Th,,,,BK 104,35,100,Active,3.00,3.00,LEC
2228,S,PA, 110,02,2844,UGRD,Self Defense for Women,,GEN,PA,294,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,,,,HC GYMN,30,100,Active,0.50,0.50,ACT
2228,S,PA, 110,02,2844,UGRD,Self Defense for Women,,GEN,PA,687,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,,,,HC GYMN,30,100,Active,0.50,0.50,ACT
2228,S,PA, 111,01,2846,UGRD,Yogalates,,GEN,PA,294,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,,,,HC GYMN,30,100,Active,0.50,0.50,ACT
2228,S,PA, 111,02,2847,UGRD,Yogalates,,GEN,PA,294,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,,T,,Th,,,,HC GYMN,30,100,Active,0.50,0.50,ACT
2228,S,PA, 111,03,2848,UGRD,Yogalates,,GEN,PA,294,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,,T,,Th,,,,HC GYMN,30,100,Active,0.50,0.50,ACT
2228,S,PA, 111,04,2849,UGRD,Yogalates,,GEN,PA,294,8/29/22,12/17/22,11:30:00 AM,12:20:00 PM,,T,,Th,,,,HC GYMN,30,100,Active,0.50,0.50,ACT
2228,S,PA, 113,01,2850,UGRD,Personalized Fitness,,GEN,PA,102,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,,,,,,BP 1106,24,100,Active,1.00,1.00,ACT
2228,S,PA, 113,02,2851,UGRD,Personalized Fitness,,GEN,PA,102,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,,,W,,,,,BP 1106,24,100,Active,1.00,1.00,ACT
2228,S,PA, 114,01,2852,UGRD,Weight Training,Weight Training,GEN,PA,937,8/29/22,12/17/22,9:00:00 AM,9:50:00 AM,M,,W,,,,,HC FC,20,100,Active,0.50,0.50,ACT
2228,S,PA, 114,02,2853,UGRD,Weight Training,Weight Training,GEN,PA,1007,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,M,,W,,,,,HC FC,20,100,Active,0.50,0.50,ACT
2228,S,PA, 114,03,2854,UGRD,Weight Training,Weight Training,GEN,PA,1007,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,,,,HC FC,20,100,Active,0.50,0.50,ACT
2228,S,PA, 114,04,2855,UGRD,Weight Training,Intermediate,GEN,PA,102,8/29/22,12/17/22,7:00:00 AM,7:50:00 AM,,T,,Th,,,,BP 1114,44,100,Active,0.50,0.50,ACT
2228,S,PA, 114,05,2856,UGRD,Weight Training,Intermediate,GEN,PA,102,8/29/22,12/17/22,8:00:00 AM,8:50:00 AM,,T,,Th,,,,BP 1114,44,100,Active,0.50,0.50,ACT
2228,S,PA, 114,06,2857,UGRD,Weight Training,Intermediate,GEN,PA,257,8/29/22,12/17/22,8:00:00 AM,8:50:00 AM,M,,W,,,,,BP 1114,44,100,Active,0.50,0.50,ACT
2228,S,PA, 114,07,2858,UGRD,Weight Training,Weight Training,GEN,PA,,8/29/22,12/17/22,,,,,,,,,,,20,100,Cancelled,0.50,0.50,ACT
2228,S,PA, 114,08,2859,UGRD,Weight Training,Weight Training,GEN,PA,990,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,,T,,Th,,,,HC FC,20,100,Active,0.50,0.50,ACT
2228,S,PA, 114,09,2860,UGRD,Weight Training,Advanced,GEN,PA,854,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,,T,,Th,,,,BP 1114,44,100,Active,0.50,0.50,ACT
2228,S,PA, 114,10,2861,UGRD,Weight Training,Advanced,GEN,PA,854,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,,T,,Th,,,,BP 1114,44,100,Active,0.50,0.50,ACT
2228,S,PA, 120,01,2862,UGRD,Swimming Activities,Swimming Activities,GEN,PA,629,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,M,,W,,,,,BP POOL,35,100,Active,0.50,0.50,ACT
2228,S,PA, 120,02,2863,UGRD,Swimming Activities,Swimming Activities,GEN,PA,280,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,,T,,Th,,,,BP POOL,35,100,Active,0.50,0.50,ACT
2228,S,PA, 120,03,2864,UGRD,Swimming Activities,Swimming Activities-Advanced,GEN,PA,280,8/29/22,12/17/22,10:00:00 AM,10:50:00 AM,,T,,Th,,,,BP POOL,35,100,Active,0.50,0.50,ACT
2228,S,PA, 122,01,2865,UGRD,Golf,,GEN,PA,884,8/29/22,12/17/22,11:00:00 AM,11:50:00 AM,,T,,Th,,,,OFF CAMPUS,15,100,Active,0.50,0.50,ACT
2228,S,PA, 128,01,2866,UGRD,Basketball,,GEN,PA,752,8/29/22,12/17/22,12:00:00 PM,12:50:00 PM,M,,W,,,,,HC GYM,35,100,Active,0.50,0.50,ACT
2228,S,FFC, 100A,31,2867,UGRD,First Year Foundations,The Surfing Industry,GEN,BUSI,103,8/29/22,12/17/22,1:00:00 PM,2:15:00 PM,M,,W,,,,,BK 205,23,6,Active,3.00,3.00,LEC
2228,S,FFC, 100A,31,2867,UGRD,First Year Foundations,The Surfing Industry,GEN,BUSI,,8/29/22,12/17/22,,,,,,,,S,,OFF CAMPUS,23,6,Active,3.00,3.00,LEC
